Ngày đăng bài,Năm SX,Tên xe,Giá,Xuất xứ,Địa điểm,Kiểu dáng,Số km đã đi,Hộp số,Tình trạng,Nhiên liệu
23/10/2025,2016,Xe Honda CRV 2.4 AT 2016,560 Triệu,Lắp ráp trong nước,Hà Nội,SUV,65000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2012,Xe Ford Focus 1.8 AT 2012,210 Triệu,Lắp ráp trong nước,Hà Nội,Hatchback,1000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2012,Xe Ford Focus 1.8 AT 2012,210 Triệu,Lắp ráp trong nước,Hà Nội,Hatchback,1000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2012,Xe BMW X6 xDrive35i 2012,655 Triệu,Nhập khẩu,Đồng Nai,SUV,0 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2021,Xe Lexus RX 300 2021,2 Tỷ,Nhập khẩu,Hà Nội,SUV,70000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2021,Xe LandRover Range Rover Autobiography LWB 3.0 I6 P400 AWD 2021,6 Tỷ,Nhập khẩu,Hà Nội,SUV,35000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2009,Xe Kia Carnival GS 2.5 AT 2009,128 Triệu,Lắp ráp trong nước,TP HCM,Van/Minivan,60000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2023,Xe Mazda CX8 Luxury 2023,850 Triệu,Lắp ráp trong nước,Hà Nội,SUV,64000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2023,Xe Jeep Wrangler Rubicon 2.0 4x4 AT 2023,2 Tỷ,Nhập khẩu,TP HCM,SUV,,Số tự động,Xe mới,Xăng
23/10/2025,2010,Xe BMW 3 Series 320i 2010,379 Triệu,Nhập khẩu,TP HCM,Sedan,35000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2018,Xe Honda CRV L 2018,715 Triệu,Nhập khẩu,Hà Nội,SUV,80000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2024,Xe Hyundai SantaFe Prestige 2.5L HTRAC 2024,1 Tỷ,Lắp ráp trong nước,TP HCM,SUV,18000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2021,Xe Kia Morning X,339 Triệu,Lắp ráp trong nước,TP HCM,Hatchback,59000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2018,Xe Volkswagen Passat 1.8 TSI 2018,739 Triệu,Nhập khẩu,TP HCM,Sedan,98000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2023,Xe Kia Seltos Deluxe 1.4 AT 2023,579 Triệu,Lắp ráp trong nước,Hà Nội,Crossover,18000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2014,Xe Toyota Innova 2.0E 2014,295 Triệu,Lắp ráp trong nước,Bình Dương,Crossover,79000 Km,Số tay,Xe đã dùng,Xăng
23/10/2025,2021,Xe Gaz Gazelle Next Van 2.8 MT 2021,720 Triệu,Nhập khẩu,TP HCM,Van/Minivan,20000 Km,Số tay,Xe đã dùng,Dầu
23/10/2025,2016,Xe Honda City 1.5 AT 2016,325 Triệu,Lắp ráp trong nước,Hà Nội,Sedan,80000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2023,Xe Jeep Wrangler Rubicon 2.0 4x4 AT 2023,2 Tỷ,Nhập khẩu,TP HCM,SUV,,Số tự động,Xe mới,Xăng
23/10/2025,2025,Xe Ford Everest Titanium 2.0L 4x2 AT 2025,1 Tỷ,Nhập khẩu,TP HCM,SUV,,Số tự động,Xe mới,Dầu
23/10/2025,2023,Xe Jeep Wrangler Rubicon 2.0 4x4 AT 2023,2 Tỷ,Nhập khẩu,TP HCM,SUV,,Số tự động,Xe mới,Xăng
23/10/2025,2023,Xe Jeep Wrangler Rubicon 2.0 4x4 AT 2023,2 Tỷ,Nhập khẩu,TP HCM,SUV,,Số tự động,Xe mới,Xăng
23/10/2025,2023,Xe Jeep Wrangler Rubicon 2.0 4x4 AT 2023,2 Tỷ,Nhập khẩu,TP HCM,SUV,,Số tự động,Xe mới,Xăng
23/10/2025,2023,Xe Jeep Wrangler Rubicon 2.0 4x4 AT 2023,2 Tỷ,Nhập khẩu,TP HCM,SUV,,Số tự động,Xe mới,Xăng
23/10/2025,2015,Xe Kia Morning Si MT 2015,154 Triệu,Lắp ráp trong nước,Hà Nam,Hatchback,0 Km,Số tay,Xe đã dùng,Xăng
23/10/2025,2023,Xe Jeep Wrangler Sahara Overland 2.0 4x4 AT 2023,2 Tỷ,Nhập khẩu,TP HCM,SUV,,Số tự động,Xe mới,Xăng
23/10/2025,2022,Xe Jeep Gladiator Rubicon 2022,3 Tỷ,Nhập khẩu,TP HCM,Bán tải / Pickup,,Số tự động,Xe mới,Xăng
23/10/2025,2023,Xe Jeep Wrangler Rubicon 2.0 4x4 AT 2023,2 Tỷ,Nhập khẩu,TP HCM,SUV,,Số tự động,Xe mới,Xăng
23/10/2025,2023,Xe Jeep Wrangler Rubicon 2.0 4x4 AT 2023,2 Tỷ,Nhập khẩu,TP HCM,SUV,,Số tự động,Xe mới,Xăng
23/10/2025,2022,Xe Hyundai SantaFe Cao cấp 2.2L HTRAC 2022,1 Tỷ,Lắp ráp trong nước,Đăk Lăk,SUV,22000 Km,Số tự động,Xe đã dùng,Dầu
23/10/2025,2025,Xe BMW 5 Series 530i M Sport 2025,3 Tỷ,Lắp ráp trong nước,TP HCM,Sedan,,Số tự động,Xe mới,Xăng
23/10/2025,2022,Xe VinFast VF8 Eco AWD 2022,595 Triệu,Lắp ráp trong nước,Hà Nội,SUV,50000 Km,Số tự động,Xe đã dùng,Điện
23/10/2025,2024,Xe BMW X5 xDrive40i xLine 2024,3 Tỷ,Lắp ráp trong nước,Hà Nội,SUV,1500 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2015,Xe Toyota Innova 2.0E 2015,279 Triệu,Lắp ráp trong nước,Hải Phòng,Crossover,0 Km,Số tay,Xe đã dùng,Xăng
23/10/2025,2016,Xe Toyota Vios 1.5G 2016,318 Triệu,Lắp ráp trong nước,Hà Nội,Sedan,95000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2023,Xe Jeep Wrangler Rubicon 2.0 4x4 AT 2023,2 Tỷ,Nhập khẩu,TP HCM,SUV,,Số tự động,Xe mới,Xăng
23/10/2025,2021,Xe VinFast Lux A 2.0 Base 2.0 AT 2021,475 Triệu,Lắp ráp trong nước,Hà Nội,Sedan,68000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2025,Xe Honda HRV e:HEV RS 2025,829 Triệu,Nhập khẩu,Hà Nội,Crossover,,Số tự động,Xe mới,Hybrid
23/10/2025,2011,Xe Hyundai Elantra 1.6 MT 2011,200 Triệu,Lắp ráp trong nước,Phú Thọ,Sedan,100000 Km,Số tay,Xe đã dùng,Xăng
23/10/2025,2014,Xe LandRover Range Rover Supercharged LWB 5.0 2014,2 Tỷ,Nhập khẩu,Hà Nội,SUV,0 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2024,Xe Mini Cooper 3 Door JCW 2024,2 Tỷ,Nhập khẩu,Hà Nội,Hatchback,,Số tự động,Xe mới,Xăng
23/10/2025,2024,Xe Toyota Raize G 1.0 CVT 2024,498 Triệu,Nhập khẩu,Hà Nội,SUV,5600 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2024,Xe Hyundai Accent Đặc biệt 1.5 AT 2024,495 Triệu,Lắp ráp trong nước,Hà Nội,Sedan,20000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2023,Xe Suzuki XL7 1.5 AT 2023,488 Triệu,Nhập khẩu,TP HCM,SUV,82000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2014,Xe Mercedes Benz C class C200 2014,525 Triệu,Lắp ráp trong nước,Hà Nội,Sedan,97000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2023,Xe BMW X6 xDrive40i M Sport 2023,4 Tỷ,Nhập khẩu,TP HCM,SUV,,Số tự động,Xe mới,Xăng
23/10/2025,2019,Xe Honda HRV L 2019,535 Triệu,Nhập khẩu,Thái Nguyên,Crossover,70000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2001,Xe Toyota Corolla altis 1.8G MT 2001,94 Triệu,Lắp ráp trong nước,Tây Ninh,Sedan,0 Km,Số tay,Xe đã dùng,Xăng
23/10/2025,2022,Xe Toyota Corolla altis 1.8G 2022,638 Triệu,Nhập khẩu,Hà Nội,Sedan,22000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2016,Xe Mercedes Benz C class C250 Exclusive 2016,599 Triệu,Lắp ráp trong nước,Hà Nội,Sedan,90000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2022,Xe Peugeot 2008 GT Line 1.2 AT 2022,625 Triệu,Lắp ráp trong nước,TP HCM,Crossover,50000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2019,Xe Toyota Hilux 2.4E 4x2 AT 2019,560 Triệu,Nhập khẩu,Hà Nội,Bán tải / Pickup,120000 Km,Số tự động,Xe đã dùng,Dầu
23/10/2025,2025,Xe Lexus LX 600 Urban 2025,8 Tỷ,Nhập khẩu,Hà Nội,SUV,,Số tự động,Xe mới,Xăng
23/10/2025,2023,Xe BMW X4 xDrive20i M Sport 2023,2 Tỷ,Nhập khẩu,TP HCM,SUV,,Số tự động,Xe mới,Xăng
23/10/2025,2025,Xe Ford Ranger Wildtrak 2.0L 4x4 AT 2025,986 Triệu,Lắp ráp trong nước,TP HCM,Bán tải / Pickup,,Số tự động,Xe mới,Dầu
23/10/2025,2019,Xe Mercedes Benz GLC 300 4Matic 2019,1 Tỷ,Lắp ráp trong nước,TP HCM,SUV,68000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2015,Xe Toyota Prado TXL 2.7L 2015,1 Tỷ,Nhập khẩu,Hà Nội,SUV,100000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2018,Xe Chevrolet Colorado High Country 2.8L 4x4 AT 2018,449 Triệu,Nhập khẩu,Hà Nội,Bán tải / Pickup,110000 Km,Số tự động,Xe đã dùng,Dầu
23/10/2025,2019,Xe Kia Sorento 2.2 DAT Premium 2019,639 Triệu,Lắp ráp trong nước,TP HCM,SUV,90000 Km,Số tự động,Xe đã dùng,Dầu
23/10/2025,2006,Xe Lexus LS 460 2006,485 Triệu,Nhập khẩu,Hà Nội,Sedan,200000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2021,Xe Toyota Yaris G 1.5 AT 2021,515 Triệu,Nhập khẩu,Đà Nẵng,Hatchback,20000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2020,Xe Toyota Wigo 1.2 AT 2020,289 Triệu,Nhập khẩu,Nam Định,Hatchback,70000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2016,Xe Mazda 3 1.5 AT 2016,358 Triệu,Lắp ráp trong nước,Hà Nội,Sedan,90000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2025,Xe Honda HRV L 2025,694 Triệu,Nhập khẩu,Hà Nội,Crossover,,Số tự động,Xe mới,Xăng
23/10/2025,2022,Xe Hyundai Accent 1.4 MT Tiêu Chuẩn 2022,320 Triệu,Lắp ráp trong nước,Bà Rịa Vũng Tàu,Sedan,69000 Km,Số tay,Xe đã dùng,Xăng
23/10/2025,2025,Xe Toyota Corolla Cross 1.8V 2025,760 Triệu,Nhập khẩu,Hà Nội,SUV,,Số tự động,Xe mới,Xăng
23/10/2025,2018,Xe Lexus LX 570 2018,6 Tỷ,Nhập khẩu,Hà Nội,SUV,79000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2025,Xe BMW 4 Series 430i Convertible M Sport 2025,3 Tỷ,Nhập khẩu,TP HCM,Convertible/Cabriolet,,Số tự động,Xe mới,Xăng
23/10/2025,2023,Xe BMW X5 xDrive40i xLine 2023,3 Tỷ,Lắp ráp trong nước,TP HCM,SUV,,Số tự động,Xe mới,Xăng
23/10/2025,2018,Xe Mercedes Benz GLS 400 4Matic 2018,1 Tỷ,Nhập khẩu,Hà Nội,SUV,80000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2019,Xe Suzuki Swift Special 1.2 AT 2019,339 Triệu,Nhập khẩu,Hải Phòng,Hatchback,50000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2020,Xe Mazda 3 1.5L Sport Premium 2020,539 Triệu,Lắp ráp trong nước,Hà Nội,Hatchback,20000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2019,Xe Mercedes Benz E class E300 AMG 2019,1 Tỷ,Lắp ráp trong nước,Hà Nội,Sedan,88000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2024,Xe Toyota Vios G 1.5 CVT 2024,499 Triệu,Lắp ráp trong nước,Bình Dương,Sedan,3600 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2023,Xe Ford Everest Titanium 2.0L 4x2 AT 2023,1 Tỷ,Nhập khẩu,Hà Nội,SUV,25000 Km,Số tự động,Xe đã dùng,Dầu
23/10/2025,2014,Xe Chevrolet Orlando LTZ 1.8 AT 2014,315 Triệu,Lắp ráp trong nước,TP HCM,SUV,19000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2019,Xe Nissan Sunny XL 2019,265 Triệu,Lắp ráp trong nước,Hà Nội,Sedan,90000 Km,Số tay,Xe đã dùng,Xăng
23/10/2025,2022,Xe Mercedes Benz C class C200 Avantgarde 2022,1 Tỷ,Lắp ráp trong nước,TP HCM,Sedan,11000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2022,Xe Mitsubishi Attrage 1.2 MT 2022,275 Triệu,Nhập khẩu,Đăk Lăk,Sedan,51000 Km,Số tay,Xe đã dùng,Xăng
23/10/2025,2023,Xe BMW X7 xDrive40i M Sport 2023,4 Tỷ,Nhập khẩu,TP HCM,SUV,,Số tự động,Xe mới,Xăng
23/10/2025,2018,Xe Ford Focus Trend 1.5L 2018,380 Triệu,Lắp ráp trong nước,Long An,Hatchback,77000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2025,Xe BMW X3 xDrive20i 2025,2 Tỷ,Lắp ráp trong nước,TP HCM,SUV,,Số tự động,Xe mới,Hybrid
23/10/2025,2021,Xe Lexus RX 300 2021,2 Tỷ,Nhập khẩu,Hà Nội,SUV,60000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2025,Xe Mazda CX3 1.5 AT 2025,517 Triệu,Nhập khẩu,TP HCM,Crossover,,Số tự động,Xe mới,Xăng
23/10/2025,2024,Xe Mazda CX5 Premium Exclusive 2.0 AT 2024,860 Triệu,Lắp ráp trong nước,Hà Nội,SUV,10000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2018,Xe Mercedes Benz C class C300 AMG 2018,769 Triệu,Lắp ráp trong nước,TP HCM,Sedan,94951 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2016,Xe Nissan Navara EL 2.5AT 2WD 2016,355 Triệu,Nhập khẩu,Hà Nội,Bán tải / Pickup,120000 Km,Số tự động,Xe đã dùng,Dầu
23/10/2025,2022,Xe Mitsubishi Outlander 2.0 CVT 2022,688 Triệu,Lắp ráp trong nước,TP HCM,SUV,40000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2025,Xe Mitsubishi Xforce GLX 2025,518 Triệu,Nhập khẩu,Hà Nội,SUV,,Số tự động,Xe mới,Xăng
23/10/2025,2019,Xe Toyota Hilux 2.4E 4x2 AT 2019,555 Triệu,Nhập khẩu,Hà Nội,Bán tải / Pickup,50000 Km,Số tự động,Xe đã dùng,Dầu
23/10/2025,2019,Xe Nissan Navara SL 2.5 MT 4WD 2019,465 Triệu,Nhập khẩu,Lào Cai,Bán tải / Pickup,110000 Km,Số tay,Xe đã dùng,Dầu
23/10/2025,2021,Xe Hyundai SantaFe Tiêu chuẩn 2.5L 2021,790 Triệu,Lắp ráp trong nước,TP HCM,SUV,70000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2014,Xe LandRover Range Rover Autobiography LWB 5.0 2014,2 Tỷ,Nhập khẩu,Hà Nội,SUV,104000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2017,Xe Mazda CX5 2.5 AT 2WD 2017,499 Triệu,Lắp ráp trong nước,Hà Nội,SUV,110000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2022,Xe Toyota Veloz Cross Top 1.5 CVT 2022,555 Triệu,Nhập khẩu,Hà Nội,SUV,33000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2022,Xe Volkswagen Teramont 2.0 AT 2022,1 Tỷ,Nhập khẩu,Hà Nội,SUV,57000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2014,Xe Kia Carens S SX 2.0 AT 2014,319 Triệu,Lắp ráp trong nước,Hà Nội,Crossover,136000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2018,Xe Mazda CX5 2.0 AT 2018,585 Triệu,Lắp ráp trong nước,Hải Dương,SUV,93000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2017,Xe Lexus RC 200t 2017,1 Tỷ,Nhập khẩu,Hà Nội,Coupe,50686 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2019,Xe Mercedes Benz S class S450L Luxury 2019,2 Tỷ,Lắp ráp trong nước,TP HCM,Sedan,51000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2024,Xe Mitsubishi Xforce GLX 2024,565 Triệu,Nhập khẩu,Hà Nội,SUV,15000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2022,Xe Toyota Vios G 1.5 CVT 2022,429 Triệu,Lắp ráp trong nước,Hà Nội,Sedan,60000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2021,Xe Suzuki Swift GLX 1.2 AT 2021,495 Triệu,Nhập khẩu,Hà Nội,Hatchback,0 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2022,Xe Toyota Camry 2.5Q 2022,1 Tỷ,Nhập khẩu,Hà Nam,Sedan,26000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2018,Xe Mercedes Benz GLC 250 4Matic 2018,969 Triệu,Lắp ráp trong nước,Hà Nội,SUV,53000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2017,Xe Ford Ranger Wildtrak 3.2L 4x4 AT 2017,602 Triệu,Nhập khẩu,TP HCM,Bán tải / Pickup,123000 Km,Số tự động,Xe đã dùng,Dầu
23/10/2025,2024,Xe Kia K3 Luxury 1.6 AT 2024,555 Triệu,Lắp ráp trong nước,Thái Nguyên,Sedan,5000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2020,Xe Ford EcoSport Titanium 1.5 AT 2020,445 Triệu,Lắp ráp trong nước,TP HCM,SUV,85000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2019,Xe Mitsubishi Outlander 2.4 CVT Premium 2019,575 Triệu,Lắp ráp trong nước,Thái Nguyên,SUV,116000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2016,Xe Mercedes Benz C class C250 Exclusive 2016,655 Triệu,Lắp ráp trong nước,Hà Nội,Sedan,128747 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2024,Xe BMW X3 xDrive30i M Sport 2024,2 Tỷ,Lắp ráp trong nước,TP HCM,SUV,,Số tự động,Xe mới,Xăng
23/10/2025,2021,Xe Mazda 3 1.5L Luxury 2021,549 Triệu,Lắp ráp trong nước,Hà Nội,Sedan,69000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2020,Xe Mazda 3 1.5L Deluxe 2020,509 Triệu,Lắp ráp trong nước,Hà Nội,Sedan,51000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2024,Xe Kia Seltos GT,710 Triệu,Lắp ráp trong nước,Hà Nội,Crossover,12000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2023,Xe Toyota Raize G 1.0 CVT 2023,498 Triệu,Nhập khẩu,Hà Nội,SUV,23000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2023,Xe Ford Everest Titanium Plus 2.0L 4x4 AT 2023,1 Tỷ,Nhập khẩu,TP HCM,SUV,46000 Km,Số tự động,Xe đã dùng,Dầu
23/10/2025,2006,Xe LandRover Discovery LR3 SE 2006,790 Triệu,Nhập khẩu,Hà Nội,SUV,0 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2021,Xe Mitsubishi Xpander 1.5 MT 2021,415 Triệu,Nhập khẩu,Hà Nội,SUV,90000 Km,Số tay,Xe đã dùng,Xăng
23/10/2025,2006,Xe Toyota Camry GLX 2.4 2006,269 Triệu,Nhập khẩu,Hải Phòng,Sedan,0 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2024,Xe VinFast VF6 Plus 2024,615 Triệu,Lắp ráp trong nước,Hà Nội,SUV,84000 Km,Số tự động,Xe đã dùng,Điện
23/10/2025,2025,Xe Toyota Innova Cross 2.0 CVT 2025,805 Triệu,Nhập khẩu,TP HCM,Crossover,,Số tự động,Xe mới,Xăng
23/10/2025,2024,Xe Kia Sorento Signature 2.2 AT AWD 2024,1 Tỷ,Lắp ráp trong nước,Hà Nội,SUV,50000 Km,Số tự động,Xe đã dùng,Dầu
23/10/2025,2016,Xe Mercedes Benz GLC 300 4Matic 2016,869 Triệu,Lắp ráp trong nước,Hà Nội,SUV,90000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2012,Xe Kia Morning SX 1.1 MT Sport 2012,125 Triệu,Lắp ráp trong nước,Cần Thơ,Hatchback,0 Km,Số tay,Xe đã dùng,Xăng
23/10/2025,2022,Xe Porsche Cayenne GTS Coupe 2022,7 Tỷ,Nhập khẩu,TP HCM,SUV,6000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2024,Xe Suzuki Jimny 1.5L 4x4 AT 2024,668 Triệu,Nhập khẩu,Hà Nội,SUV,,Số tự động,Xe mới,Xăng
23/10/2025,2021,Xe Hyundai i10 Grand 1.2 MT Base 2021,268 Triệu,Lắp ráp trong nước,TP HCM,Sedan,43000 Km,Số tay,Xe đã dùng,Xăng
23/10/2025,2019,Xe Mazda 6 Premium 2.0 AT 2019,543 Triệu,Lắp ráp trong nước,TP HCM,Sedan,45000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2012,Xe Toyota Corolla altis 2.0V 2012,320 Triệu,Lắp ráp trong nước,Phú Thọ,Sedan,165000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2022,Xe Hyundai SantaFe Cao cấp 2.2L HTRAC 2022,1 Tỷ,Lắp ráp trong nước,Đăk Lăk,SUV,24000 Km,Số tự động,Xe đã dùng,Dầu
23/10/2025,2025,Xe Mercedes Benz S class S450 4Matic 2025,5 Tỷ,Nhập khẩu,Hà Nội,Sedan,,Số tự động,Xe mới,Xăng
23/10/2025,2022,Xe Lexus RX 300 2022,2 Tỷ,Nhập khẩu,Hà Nội,SUV,60000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2022,Xe Kia K3 Luxury 1.6 AT 2022,535 Triệu,Lắp ráp trong nước,Hà Nội,Sedan,50000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2025,Xe Mazda CX8 Premium 2.5 AT 2025,1 Tỷ,Lắp ráp trong nước,TP HCM,SUV,,Số tự động,Xe mới,Xăng
23/10/2025,2024,Xe Mazda CX5 Premium 2.0 AT 2024,810 Triệu,Lắp ráp trong nước,Vĩnh Phúc,SUV,9000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2019,Xe Mercedes Benz GLC 300 4Matic 2019,1 Tỷ,Lắp ráp trong nước,Hà Nội,SUV,50000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2023,Xe Hyundai Creta Đặc biệt 1.5 AT 2023,600 Triệu,Lắp ráp trong nước,Quảng Ninh,Crossover,50000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2025,Xe Lexus RX 350h Premium 2025,3 Tỷ,Nhập khẩu,Hà Nội,SUV,,Số tự động,Xe mới,Hybrid
23/10/2025,2008,Xe Toyota Camry 2.4G 2008,255 Triệu,Lắp ráp trong nước,Hà Nội,Sedan,136000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2023,Xe BMW 5 Series 520i M Sport 2023,2 Tỷ,Lắp ráp trong nước,TP HCM,Sedan,,Số tự động,Xe mới,Xăng
23/10/2025,2017,Xe Mercedes Benz GLC 300 4Matic 2017,959 Triệu,Lắp ráp trong nước,Hà Nội,SUV,96000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2023,Xe VinFast VF8 Eco AWD 2023,650 Triệu,Lắp ráp trong nước,Hà Nội,SUV,40000 Km,Số tự động,Xe đã dùng,Điện
23/10/2025,2023,Xe VinFast VF8 Eco AWD 2023,650 Triệu,Lắp ráp trong nước,Hà Nội,SUV,40000 Km,Số tự động,Xe đã dùng,Điện
23/10/2025,2025,Xe Ford Transit Cứu Thương 2025,1 Tỷ,Lắp ráp trong nước,TP HCM,Van/Minivan,,Số tay,Xe mới,Dầu
23/10/2025,2020,Xe VinFast Fadil 1.4 AT 2020,288 Triệu,Lắp ráp trong nước,Hà Nội,Hatchback,60000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2025,Xe Mitsubishi Xforce Ultimate 2025,621 Triệu,Nhập khẩu,Hà Nội,SUV,,Số tự động,Xe mới,Xăng
23/10/2025,2017,Xe Mercedes Benz GLC 300 4Matic 2017,959 Triệu,Lắp ráp trong nước,Hà Nội,SUV,96000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2019,Xe Mercedes Benz E class E300 AMG 2019,1 Tỷ,Lắp ráp trong nước,TP HCM,Sedan,80000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2022,Xe Mercedes Benz GLC 200 2022,1 Tỷ,Lắp ráp trong nước,TP HCM,SUV,28000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2016,Xe Mercedes Benz V class V250 Avantgarde 2016,1 Tỷ,Nhập khẩu,TP HCM,Van/Minivan,68000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2023,Xe Mitsubishi Attrage 1.2 CVT 2023,394 Triệu,Nhập khẩu,TP HCM,Sedan,33000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2023,Xe Mercedes Benz C class C200 Avantgarde Plus 2023,1 Tỷ,Lắp ráp trong nước,TP HCM,Sedan,17 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2022,Xe Mazda 2 Luxury 2022,360 Triệu,Nhập khẩu,Thanh Hóa,Sedan,31000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2022,Xe Hyundai Tucson 1.6 AT Turbo HTRAC Đặc biệt 2022,830 Triệu,Lắp ráp trong nước,Hà Nội,Crossover,53000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2013,Xe Ford Fiesta S 1.6 AT 2013,235 Triệu,Lắp ráp trong nước,Hải Phòng,Hatchback,0 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2022,Xe Toyota Raize G 1.0 CVT 2022,465 Triệu,Nhập khẩu,Thái Nguyên,SUV,40000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2022,Xe Mercedes Benz Maybach S450 4Matic 2022,7 Tỷ,Nhập khẩu,TP HCM,Sedan,3000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2021,Xe Mazda 3 1.5L Sport Premium 2021,560 Triệu,Lắp ráp trong nước,Khánh Hòa,Hatchback,46039 Km,Số tự động,Xe đã dùng,Xăng
